Frame,Loss
1,2287.8662109375
2,2284.37060546875
3,2281.53857421875
4,2278.459716796875
5,2277.803466796875
6,2276.979736328125
7,2271.93408203125
8,2276.03515625
9,2279.921630859375
10,2271.317626953125
11,2279.1748046875
